listener_id,total_minutes,avg_completion,sessions,segment
982,400,57.90909090909091,11,0
983,885,77.11764705882354,17,1
984,290,100.0,4,2
985,457,75.5,8,0
986,274,70.42857142857143,7,2
987,375,67.66666666666667,9,0
988,425,62.36363636363637,11,0
989,478,77.71428571428571,7,0
990,745,81.66666666666667,12,1
991,181,44.25,8,2
992,828,73.8,15,1
993,407,63.5,8,0
994,247,44.57142857142857,7,2
995,509,58.833333333333336,12,0
996,886,66.75,20,1
997,559,63.15384615384615,13,0
998,171,38.166666666666664,6,2
999,750,85.35714285714286,14,1
1000,522,55.92307692307692,13,0
1001,346,72.66666666666667,6,2
1002,94,30.0,4,2
1003,308,54.714285714285715,7,2
1004,426,66.5,8,0
1005,415,85.85714285714286,7,0
1006,529,69.33333333333333,12,0
1007,377,45.0,10,0
1008,398,82.125,8,0
1009,363,51.09090909090909,11,2
1010,736,67.92857142857143,14,1
1011,404,61.875,8,0
1012,632,69.15384615384616,13,1
1013,488,73.0,10,0
1014,346,50.125,8,2
1015,243,62.2,5,2
1016,415,78.0,8,0
1017,448,47.27272727272727,11,0
1018,423,73.625,8,0
1019,251,71.2,5,2
1020,545,66.46153846153847,13,0
1021,386,48.0,10,0
1022,243,62.714285714285715,7,2
1023,474,48.5,14,0
1024,460,66.9,10,0
1025,355,55.25,8,2
1026,532,52.583333333333336,12,0
1027,79,29.4,5,2
1028,471,60.5,12,0
1029,843,74.28571428571429,14,1
1030,449,82.5,8,0
1031,229,46.42857142857143,7,2
1032,386,62.9,10,0
1033,205,48.875,8,2
1034,341,56.0,8,2
1035,239,30.0,10,2
1036,467,44.785714285714285,14,0
1037,316,63.142857142857146,7,2
1038,179,63.2,5,2
1039,506,69.88888888888889,9,0
1040,484,46.285714285714285,14,0
1041,145,63.333333333333336,3,2
1042,595,63.75,12,1
1043,539,62.18181818181818,11,0
1044,370,38.7,10,2
1045,461,64.83333333333333,12,0
1046,292,55.714285714285715,7,2
1047,270,55.714285714285715,7,2
1048,217,46.42857142857143,7,2
1049,321,66.14285714285714,7,2
1050,304,65.66666666666667,9,2
1051,271,59.6,5,2
1052,434,81.0,7,0
1053,235,47.375,8,2
1054,429,67.0,9,0
1055,392,72.25,8,0
1056,208,44.5,6,2
1057,253,62.833333333333336,6,2
1058,587,67.75,12,1
1059,408,59.3,10,0
1060,773,68.0,18,1
1061,270,51.625,8,2
1062,378,84.0,6,0
1063,466,62.8,10,0
1064,516,59.07692307692308,13,0
1065,828,56.26315789473684,19,1
1066,591,79.22222222222223,9,1
1067,491,70.9,10,0
1068,336,72.42857142857143,7,2
1069,555,68.25,12,0
1070,573,57.76923076923077,13,0
1071,389,66.25,8,0
1072,247,33.666666666666664,9,2
1073,226,72.75,4,2
1074,418,74.6,10,0
1075,721,78.0,12,1
1076,583,65.0,11,1
1077,507,77.0909090909091,11,0
1078,390,86.5,8,0
1079,541,73.0,11,0
1080,520,57.9,10,0
1081,377,42.69230769230769,13,0
1082,409,53.3,10,0
1083,383,81.42857142857143,7,0
1084,555,66.16666666666667,12,0
1085,546,57.75,12,0
1086,337,59.333333333333336,9,2
1087,709,62.61538461538461,13,1
1088,391,53.0,12,0
1089,291,59.333333333333336,6,2
1090,454,50.833333333333336,12,0
1091,567,78.3,10,0
1092,399,68.14285714285714,7,0
1093,517,59.81818181818182,11,0
1094,441,73.8,10,0
1095,546,69.4,10,0
1096,583,74.36363636363636,11,1
1097,691,78.0909090909091,11,1
1098,148,54.0,4,2
1099,346,60.22222222222222,9,2
1100,400,84.25,8,0
1101,663,53.72222222222222,18,1
1102,563,61.06666666666667,15,0
1103,333,53.875,8,2
1104,438,68.625,8,0
1105,222,73.0,5,2
1106,331,51.55555555555556,9,2
1107,612,76.27272727272727,11,1
1108,422,48.75,12,0
1109,454,66.77777777777777,9,0
1110,614,48.5625,16,1
1111,100,21.0,5,2
1112,449,67.0,10,0
1113,256,36.0,8,2
1114,90,38.0,3,2
1115,514,72.36363636363636,11,0
1116,429,60.6,10,0
1117,505,68.5,10,0
1118,405,65.71428571428571,7,0
1119,421,63.666666666666664,9,0
1120,474,64.54545454545455,11,0
1121,258,48.714285714285715,7,2
1122,600,65.33333333333333,15,1
1123,335,56.125,8,2
1124,478,70.41666666666667,12,0
1125,504,62.083333333333336,12,0
1126,201,52.833333333333336,6,2
1127,383,59.7,10,0
1128,558,69.7,10,0
1129,684,74.64285714285714,14,1
1130,320,54.55555555555556,9,2
1131,372,75.42857142857143,7,0
1132,427,50.36363636363637,11,0
1133,615,70.25,12,1
1134,288,47.75,8,2
1135,414,59.72727272727273,11,0
1136,459,67.77777777777777,9,0
1137,443,51.92307692307692,13,0
1138,957,72.23529411764706,17,1
1139,449,58.55555555555556,9,0
1140,249,54.666666666666664,6,2
1141,326,51.111111111111114,9,2
1142,531,78.0,9,0
1143,538,53.46153846153846,13,0
1144,321,70.14285714285714,7,2
1145,281,81.8,5,2
1146,772,76.15384615384616,13,1
1147,572,79.08333333333333,12,0
1148,611,68.75,12,1
1149,359,58.375,8,2
1150,269,82.0,5,2
1151,459,67.88888888888889,9,0
1152,385,53.0,11,0
1153,376,60.27272727272727,11,0
1154,423,54.666666666666664,12,0
1155,537,57.0,13,0
1156,535,65.9,10,0
1157,602,71.83333333333333,12,1
1158,578,86.11111111111111,9,1
1159,423,65.875,8,0
1160,347,66.875,8,2
1161,635,68.75,12,1
1162,568,67.58333333333333,12,0
1163,467,78.375,8,0
1164,457,57.6,10,0
1165,260,56.0,5,2
1166,371,48.45454545454545,11,2
1167,390,80.875,8,0
1168,408,71.4,10,0
1169,593,59.142857142857146,14,1
1170,387,49.9,10,0
1171,768,72.07692307692308,13,1
1172,199,43.0,6,2
1173,796,77.07692307692308,13,1
1174,458,67.0,10,0
1175,284,91.66666666666667,6,2
1176,466,65.3,10,0
1177,483,60.72727272727273,11,0
1178,397,54.1,10,0
1179,498,57.666666666666664,12,0
1180,514,63.0,10,0
1181,247,60.0,6,2
1182,271,61.5,6,2
1183,400,78.28571428571429,7,0
1184,307,69.66666666666667,6,2
1185,442,55.63636363636363,11,0
1186,519,68.18181818181819,11,0
1187,264,59.833333333333336,6,2
1188,562,64.3,10,0
1189,464,60.0,10,0
1190,396,46.9,10,0
1191,315,38.0,10,2
1192,711,69.78571428571429,14,1
1193,766,70.57142857142857,14,1
1194,621,64.53846153846153,13,1
1195,199,42.0,5,2
1196,630,60.5,14,1
1197,505,67.88888888888889,9,0
1198,447,60.9,10,0
1199,291,61.142857142857146,7,2
1200,340,80.16666666666667,6,2
1201,315,67.42857142857143,7,2
1202,527,66.66666666666667,9,0
1203,609,56.25,12,1
1204,690,75.57142857142857,14,1
1205,722,84.25,12,1
1206,331,49.55555555555556,9,2
1207,672,77.0,11,1
1208,622,59.13333333333333,15,1
1209,469,81.625,8,0
1210,452,63.888888888888886,9,0
1211,548,43.666666666666664,15,0
1212,232,49.2,5,2
1213,636,76.33333333333333,12,1
1214,147,43.0,4,2
1215,580,62.18181818181818,11,1
1216,387,59.55555555555556,9,0
1217,569,74.7,10,0
1218,191,47.833333333333336,6,2
1219,728,69.6,15,1
1220,327,73.57142857142857,7,2
1221,411,57.75,8,0
1222,343,55.333333333333336,9,2
1223,741,66.35714285714286,14,1
1224,705,77.3076923076923,13,1
1225,488,71.18181818181819,11,0
1226,343,63.3,10,2
1227,148,39.4,5,2
1228,502,63.18181818181818,11,0
1229,490,62.666666666666664,9,0
1230,383,61.714285714285715,7,0
1231,563,80.54545454545455,11,0
1232,282,48.166666666666664,6,2
1233,555,59.083333333333336,12,0
1234,328,50.55555555555556,9,2
1235,744,67.71428571428571,14,1
1236,622,79.0,10,1
1237,410,43.69230769230769,13,0
1238,186,47.0,6,2
1239,580,77.4,10,1
1240,618,70.38461538461539,13,1
1241,747,72.84615384615384,13,1
1242,466,67.72727272727273,11,0
1243,615,51.875,16,1
1244,462,64.77777777777777,9,0
1245,373,53.36363636363637,11,0
1246,447,57.25,12,0
1247,510,64.6,10,0
1248,672,71.42857142857143,14,1
1249,219,56.42857142857143,7,2
1250,319,65.14285714285714,7,2
1251,388,66.55555555555556,9,0
1252,619,66.27272727272727,11,1
1253,505,67.91666666666667,12,0
1254,494,60.1,10,0
1255,287,61.285714285714285,7,2
1256,397,69.28571428571429,7,0
1257,330,71.33333333333333,6,2
1258,303,58.111111111111114,9,2
1259,178,59.5,6,2
1260,484,67.4,10,0
1261,201,62.2,5,2
1262,514,67.72727272727273,11,0
1263,549,66.9090909090909,11,0
1264,560,74.84615384615384,13,0
1265,511,63.8,10,0
1266,587,53.46153846153846,13,1
1267,593,65.75,12,1
1268,549,71.45454545454545,11,0
1269,349,71.14285714285714,7,2
1270,344,57.625,8,2
1271,340,34.27272727272727,11,2
1272,299,63.5,8,2
1273,651,70.41666666666667,12,1
1274,370,67.625,8,2
1275,387,61.888888888888886,9,0
1276,480,69.66666666666667,9,0
1277,207,65.66666666666667,6,2
1278,513,60.6,10,0
1279,480,51.92307692307692,13,0
1280,455,58.09090909090909,11,0
1281,501,75.875,8,0
1282,214,42.0,7,2
1283,357,61.285714285714285,7,2
1284,510,67.4,10,0
1285,323,77.57142857142857,7,2
1286,359,59.5,8,2
1287,539,52.285714285714285,14,0
1288,351,86.0,6,2
1289,445,70.0,9,0
1290,462,62.36363636363637,11,0
1291,538,72.33333333333333,9,0
1292,520,69.45454545454545,11,0
1293,391,74.88888888888889,9,0
1294,810,78.28571428571429,14,1
1295,309,64.14285714285714,7,2
1296,499,80.625,8,0
1297,672,64.07692307692308,13,1
1298,323,60.5,8,2
1299,491,72.1,10,0
1300,427,70.25,8,0
1301,173,44.2,5,2
1302,318,56.333333333333336,9,2
1303,407,72.57142857142857,7,0
1304,620,63.666666666666664,12,1
1305,442,56.27272727272727,11,0
1306,337,77.25,8,2
1307,758,65.93333333333334,15,1
1308,367,49.6,10,2
1309,644,60.23076923076923,13,1
1310,355,73.875,8,2
1311,373,64.55555555555556,9,0
1312,365,51.8,10,2
1313,379,43.90909090909091,11,0
1314,595,60.06666666666667,15,1
1315,249,46.142857142857146,7,2
1316,723,78.16666666666667,12,1
1317,443,47.92307692307692,13,0
1318,482,77.3,10,0
1319,70,90.5,2,2
1320,584,54.714285714285715,14,1
1321,211,86.66666666666667,3,2
1322,284,53.1,10,2
1323,449,56.55555555555556,9,0
1324,349,57.666666666666664,9,2
1325,484,56.5,12,0
1326,563,61.09090909090909,11,0
1327,801,61.76470588235294,17,1
1328,460,61.22222222222222,9,0
1329,318,72.16666666666667,6,2
1330,556,67.27272727272727,11,0
1331,876,70.88888888888889,18,1
1332,623,67.5,14,1
1333,138,90.66666666666667,3,2
1334,483,79.55555555555556,9,0
1335,619,86.2,10,1
1336,552,62.38461538461539,13,0
1337,485,73.77777777777777,9,0
1338,164,38.0,8,2
1339,251,68.125,8,2
1340,553,72.54545454545455,11,0
1341,378,54.125,8,0
1342,800,67.0625,16,1
1343,312,44.55555555555556,9,2
1344,366,72.66666666666667,6,2
1345,715,62.3125,16,1
1346,422,60.0,9,0
1347,453,63.2,10,0
1348,245,57.4,5,2
1349,757,67.0,16,1
1350,743,66.0,15,1
1351,398,57.5,10,0
1352,624,68.83333333333333,12,1
1353,535,65.75,12,0
1354,442,54.8,10,0
1355,351,54.8,10,2
1356,559,53.92307692307692,13,0
1357,535,57.285714285714285,14,0
1358,561,67.83333333333333,12,0
1359,111,48.0,4,2
1360,288,48.714285714285715,7,2
1361,542,60.46153846153846,13,0
1362,384,58.888888888888886,9,0
1363,335,80.66666666666667,6,2
1364,485,43.75,12,0
1365,483,69.27272727272727,11,0
1366,766,78.64285714285714,14,1
1367,311,87.83333333333333,6,2
1368,417,55.0,10,0
1369,412,55.2,10,0
1370,281,47.625,8,2
1371,526,76.0,10,0
1372,552,58.214285714285715,14,0
1373,414,53.5,10,0
1374,491,61.333333333333336,12,0
1375,598,78.92857142857143,14,1
1376,510,53.642857142857146,14,0
1377,633,67.5,12,1
1378,531,83.1,10,0
1379,224,66.8,5,2
1380,332,40.36363636363637,11,2
1381,533,57.0,12,0
1382,354,50.36363636363637,11,2
1383,421,96.14285714285714,7,0
1384,219,66.6,5,2
1385,442,49.53846153846154,13,0
1386,206,52.666666666666664,6,2
1387,540,79.0,10,0
1388,464,65.88888888888889,9,0
1389,311,96.8,5,2
1390,383,69.0,8,0
1391,584,73.8,10,1
1392,596,64.54545454545455,11,1
1393,462,76.44444444444444,9,0
1394,377,57.333333333333336,9,0
1395,407,62.1,10,0
1396,445,84.22222222222223,9,0
1397,445,67.45454545454545,11,0
1398,543,72.5,10,0
1399,585,70.41666666666667,12,1
1400,378,73.625,8,0
1401,545,69.77777777777777,9,0
1402,671,57.411764705882355,17,1
1403,414,73.25,8,0
1404,965,74.89473684210526,19,1
1405,312,53.0,7,2
1406,486,61.54545454545455,11,0
1407,211,52.833333333333336,6,2
1408,230,38.142857142857146,7,2
1409,500,77.875,8,0
1410,213,57.666666666666664,6,2
1411,643,75.0,14,1
1412,363,63.285714285714285,7,2
1413,557,72.72727272727273,11,0
1414,602,75.54545454545455,11,1
1415,295,65.83333333333333,6,2
1416,433,58.9,10,0
1417,340,33.63636363636363,11,2
1418,797,66.4375,16,1
1419,523,63.63636363636363,11,0
1420,371,50.63636363636363,11,2
1421,617,73.41666666666667,12,1
1422,554,76.1,10,0
1423,461,57.45454545454545,11,0
1424,433,65.875,8,0
1425,610,50.06666666666667,15,1
1426,324,51.75,8,2
1427,479,78.75,8,0
1428,368,76.71428571428571,7,2
1429,576,66.23076923076923,13,0
1430,518,62.666666666666664,12,0
1431,361,71.125,8,2
1432,533,46.9375,16,0
1433,735,71.42857142857143,14,1
1434,221,73.8,5,2
1435,421,62.44444444444444,9,0
1436,328,71.25,8,2
1437,440,64.77777777777777,9,0
1438,544,83.88888888888889,9,0
1439,190,34.5,8,2
1440,615,61.06666666666667,15,1
1441,308,53.0,9,2
1442,659,83.33333333333333,12,1
1443,423,64.22222222222223,9,0
1444,227,53.2,5,2
1445,484,48.46153846153846,13,0
1446,355,78.66666666666667,6,2
1447,509,78.6,10,0
1448,362,51.4,10,2
1449,609,73.5,12,1
1450,597,64.75,12,1
1451,156,84.0,3,2
1452,408,57.25,8,0
1453,475,57.8,10,0
1454,737,69.13333333333334,15,1
1455,457,72.77777777777777,9,0
1456,522,67.08333333333333,12,0
1457,199,37.0,8,2
1458,464,44.84615384615385,13,0
1459,800,67.41176470588235,17,1
1460,697,69.6923076923077,13,1
1461,483,64.0,9,0
1462,577,84.88888888888889,9,1
1463,248,45.833333333333336,6,2
1464,724,73.4,15,1
1465,518,70.58333333333333,12,0
1466,455,62.1,10,0
1467,273,64.33333333333333,6,2
1468,663,74.83333333333333,12,1
1469,415,59.55555555555556,9,0
1470,151,32.0,7,2
1471,649,54.3125,16,1
1472,199,33.8,10,2
1473,708,64.73333333333333,15,1
1474,398,50.3,10,0
1475,462,71.75,8,0
1476,493,80.625,8,0
1477,443,56.333333333333336,12,0
1478,800,77.35714285714286,14,1
1479,786,63.0,14,1
1480,467,59.166666666666664,12,0
1481,351,74.28571428571429,7,2
1482,583,71.3,10,1
1483,384,64.125,8,0
1484,453,83.0,8,0
1485,394,69.71428571428571,7,0
1486,720,56.529411764705884,17,1
1487,286,58.125,8,2
1488,496,67.71428571428571,14,0
1489,344,55.0,8,2
1490,542,72.6,10,0
1491,614,69.21428571428571,14,1
1492,585,61.09090909090909,11,1
1493,572,66.0,10,0
1494,775,71.93333333333334,15,1
1495,358,72.55555555555556,9,2
1496,267,58.25,8,2
1497,319,77.625,8,2
1498,464,77.45454545454545,11,0
1499,396,53.69230769230769,13,0
1500,655,75.46153846153847,13,1
1501,593,83.2,10,1
1502,158,60.25,4,2
1503,537,73.75,12,0
1504,325,63.375,8,2
1505,749,76.41666666666667,12,1
1506,404,79.0,8,0
1507,708,64.53333333333333,15,1
1508,671,52.588235294117645,17,1
1509,354,70.83333333333333,6,2
1510,387,72.57142857142857,7,0
1511,472,55.18181818181818,11,0
1512,687,68.07142857142857,14,1
1513,245,42.666666666666664,6,2
1514,549,67.27272727272727,11,0
1515,649,57.06666666666667,15,1
1516,843,66.9375,16,1
1517,623,65.15384615384616,13,1
1518,583,56.13333333333333,15,1
1519,644,73.36363636363636,11,1
1520,382,59.888888888888886,9,0
1521,341,74.57142857142857,7,2
1522,354,54.625,8,2
1523,362,70.55555555555556,9,2
1524,244,68.0,5,2
1525,621,68.15384615384616,13,1
1526,292,56.142857142857146,7,2
1527,557,53.93333333333333,15,0
1528,755,68.0625,16,1
1529,582,63.63636363636363,11,1
1530,401,67.1,10,0
1531,599,56.666666666666664,12,1
1532,490,75.22222222222223,9,0
1533,441,64.22222222222223,9,0
1534,618,60.38461538461539,13,1
1535,559,72.5,10,0
1536,246,51.5,8,2
1537,741,66.06666666666666,15,1
1538,239,84.0,4,2
1539,268,71.33333333333333,6,2
1540,375,57.4,10,0
1541,338,67.0,6,2
1542,281,71.83333333333333,6,2
1543,390,45.61538461538461,13,0
1544,628,57.0,13,1
1545,274,71.83333333333333,6,2
1546,459,55.45454545454545,11,0
1547,181,47.833333333333336,6,2
1548,768,65.6875,16,1
1549,759,62.05882352941177,17,1
1550,561,52.53846153846154,13,0
1551,427,76.75,8,0
1552,566,64.07692307692308,13,0
1553,601,48.9375,16,1
1554,176,36.333333333333336,6,2
1555,612,56.46153846153846,13,1
1556,345,66.85714285714286,7,2
1557,342,45.72727272727273,11,2
1558,369,63.125,8,2
1559,790,68.4,15,1
1560,705,70.15384615384616,13,1
1561,513,62.72727272727273,11,0
1562,286,50.888888888888886,9,2
1563,159,66.25,4,2
1564,414,78.0,8,0
1565,475,69.9,10,0
1566,507,55.92307692307692,13,0
1567,364,62.44444444444444,9,2
1568,513,61.2,10,0
1569,399,59.57142857142857,7,0
1570,339,68.28571428571429,7,2
1571,390,50.0,11,0
1572,585,68.72727272727273,11,1
1573,572,69.0,12,0
1574,577,67.0,13,0
1575,606,59.06666666666667,15,1
1576,225,46.0,5,2
1577,240,65.66666666666667,6,2
1578,514,72.8,10,0
1579,340,82.16666666666667,6,2
1580,485,76.22222222222223,9,0
1581,631,67.8,15,1
1582,292,88.4,5,2
1583,744,63.642857142857146,14,1
1584,589,67.78571428571429,14,1
1585,247,61.857142857142854,7,2
1586,702,74.66666666666667,12,1
1587,524,58.916666666666664,12,0
1588,436,62.5,10,0
1589,278,60.666666666666664,6,2
1590,502,82.3,10,0
1591,427,71.25,8,0
1592,173,50.25,4,2
1593,570,65.81818181818181,11,0
1594,326,44.7,10,2
1595,391,61.2,10,0
1596,479,67.55555555555556,9,0
1597,337,61.25,8,2
1598,464,62.9,10,0
1599,741,62.642857142857146,14,1
1600,393,81.14285714285714,7,0
1601,463,53.888888888888886,9,0
1602,638,53.733333333333334,15,1
1603,160,43.666666666666664,6,2
1604,303,59.375,8,2
1605,390,58.42857142857143,7,0
1606,488,53.4,10,0
1607,680,70.41666666666667,12,1
1608,697,77.41666666666667,12,1
1609,475,49.92857142857143,14,0
1610,458,63.36363636363637,11,0
1611,454,67.25,8,0
1612,194,61.714285714285715,7,2
1613,482,64.6,10,0
1614,455,83.125,8,0
1615,569,58.625,16,0
1616,490,74.77777777777777,9,0
1617,638,74.0,11,1
1618,416,67.0,8,0
1619,401,53.18181818181818,11,0
1620,639,72.91666666666667,12,1
1621,336,68.71428571428571,7,2
1622,373,51.0,10,0
1623,640,56.4,15,1
1624,319,83.71428571428571,7,2
1625,532,51.92307692307692,13,0
1626,351,73.5,6,2
1627,470,66.8,10,0
1628,293,44.666666666666664,9,2
1629,311,60.166666666666664,6,2
1630,656,60.76923076923077,13,1
1631,743,70.53846153846153,13,1
1632,558,69.16666666666667,12,0
1633,499,62.0,11,0
1634,240,59.142857142857146,7,2
1635,334,48.0,7,2
1636,602,64.5,14,1
1637,236,50.5,6,2
1638,304,56.22222222222222,9,2
1639,265,54.714285714285715,7,2
1640,77,43.0,3,2
1641,529,66.81818181818181,11,0
1642,408,64.375,8,0
1643,481,57.583333333333336,12,0
1644,371,88.16666666666667,6,0
1645,400,74.125,8,0
1646,513,70.27272727272727,11,0
1647,514,68.23076923076923,13,0
1648,339,49.875,8,2
1649,545,63.0,14,0
1650,559,60.53846153846154,13,0
1651,324,64.42857142857143,7,2
1652,460,71.77777777777777,9,0
1653,558,61.92857142857143,14,0
1654,389,54.333333333333336,9,0
1655,574,61.15384615384615,13,0
1656,597,61.833333333333336,12,1
1657,613,65.66666666666667,15,1
1658,772,65.21052631578948,19,1
1659,153,58.5,4,2
1660,786,81.07142857142857,14,1
1661,241,56.8,5,2
1662,526,64.0,11,0
1663,167,58.25,4,2
1664,433,49.38461538461539,13,0
1665,420,56.45454545454545,11,0
1666,310,59.125,8,2
1667,300,42.77777777777778,9,2
1668,569,54.61538461538461,13,0
1669,275,56.0,5,2
1670,586,69.0,10,1
1671,295,49.285714285714285,7,2
1672,446,72.5,10,0
1673,331,45.0,8,2
1674,527,76.0909090909091,11,0
1675,352,55.125,8,2
1676,594,67.6923076923077,13,1
1677,462,68.0,9,0
1678,562,85.44444444444444,9,0
1679,307,58.25,8,2
1680,423,86.14285714285714,7,0
1681,647,56.642857142857146,14,1
1682,587,72.54545454545455,11,1
1683,444,70.33333333333333,9,0
1684,337,55.9,10,2
1685,167,68.75,4,2
1686,518,58.75,12,0
1687,512,59.6,10,0
1688,557,91.0,10,0
1689,700,84.5,12,1
1690,849,88.92307692307692,13,1
1691,410,66.71428571428571,7,0
1692,361,57.1,10,2
1693,325,72.625,8,2
1694,314,74.66666666666667,6,2
1695,164,36.166666666666664,6,2
1696,362,68.25,8,2
1697,389,60.0,11,0
1698,452,62.5,10,0
1699,170,59.25,4,2
1700,357,47.44444444444444,9,2
1701,667,65.16666666666667,12,1
1702,383,77.71428571428571,7,0
1703,445,71.0,10,0
1704,233,65.83333333333333,6,2
1705,202,40.857142857142854,7,2
1706,394,57.09090909090909,11,0
1707,392,61.333333333333336,9,0
1708,456,59.4,10,0
1709,597,67.35714285714286,14,1
1710,369,56.5,10,2
1711,437,72.5,8,0
1712,236,57.57142857142857,7,2
1713,281,55.142857142857146,7,2
1714,674,75.75,12,1
1715,741,58.5625,16,1
1716,416,56.6,10,0
1717,81,56.25,4,2
1718,449,72.375,8,0
1719,715,64.0,15,1
1720,269,46.0,7,2
1721,582,59.45454545454545,11,1
1722,464,66.66666666666667,9,0
1723,487,73.5,10,0
1724,234,70.2,5,2
1725,409,48.7,10,0
1726,328,62.75,8,2
1727,472,60.0,13,0
1728,411,61.714285714285715,7,0
1729,559,62.333333333333336,12,0
1730,406,64.77777777777777,9,0
1731,420,63.22222222222222,9,0
1732,347,55.6,10,2
1733,432,72.25,8,0
1734,369,59.875,8,2
1735,483,59.81818181818182,11,0
1736,366,54.9,10,2
1737,227,37.333333333333336,9,2
1738,177,30.285714285714285,7,2
1739,650,71.33333333333333,12,1
1740,425,50.69230769230769,13,0
1741,369,60.375,8,2
1742,531,74.0909090909091,11,0
1743,155,97.0,2,2
1744,388,61.0,8,0
1745,462,59.09090909090909,11,0
1746,407,70.22222222222223,9,0
1747,421,73.125,8,0
1748,406,64.18181818181819,11,0
1749,239,69.71428571428571,7,2
1750,563,67.81818181818181,11,0
1751,440,74.75,8,0
1752,282,63.666666666666664,6,2
1753,288,65.14285714285714,7,2
1754,462,75.55555555555556,9,0
1755,171,31.857142857142858,7,2
1756,239,62.6,5,2
1757,423,73.88888888888889,9,0
1758,351,78.0,7,2
1759,693,50.77777777777778,18,1
1760,465,69.18181818181819,11,0
1761,418,76.25,8,0
1762,538,59.416666666666664,12,0
1763,490,54.083333333333336,12,0
1764,361,61.0,9,2
1765,244,78.0,4,2
1766,884,69.41176470588235,17,1
1767,303,58.166666666666664,6,2
1768,490,55.0,11,0
1769,416,61.0,9,0
1770,623,62.6,15,1
1771,748,60.13333333333333,15,1
1772,629,70.91666666666667,12,1
1773,559,55.166666666666664,12,0
1774,355,61.75,8,2
1775,386,66.0,8,0
1776,410,69.7,10,0
1777,606,64.91666666666667,12,1
1778,455,64.5,10,0
1779,271,41.55555555555556,9,2
1780,534,57.916666666666664,12,0
1781,421,67.125,8,0
1782,374,70.85714285714286,7,0
1783,426,77.44444444444444,9,0
1784,741,58.588235294117645,17,1
1785,552,63.333333333333336,12,0
1786,413,64.125,8,0
1787,355,55.125,8,2
1788,289,45.333333333333336,9,2
1789,416,54.0,10,0
1790,542,73.54545454545455,11,0
1791,149,57.25,4,2
1792,348,50.7,10,2
1793,662,71.53846153846153,13,1
1794,376,60.375,8,0
1795,687,68.66666666666667,12,1
1796,900,68.44444444444444,18,1
1797,449,49.2,10,0
1798,81,43.333333333333336,3,2
1799,498,64.46153846153847,13,0
1800,441,70.125,8,0
1801,683,66.28571428571429,14,1
1802,445,68.44444444444444,9,0
1803,341,83.66666666666667,6,2
1804,706,65.61538461538461,13,1
1805,274,70.4,5,2
1806,510,62.666666666666664,12,0
1807,454,56.0,10,0
1808,192,44.333333333333336,6,2
1809,626,61.583333333333336,12,1
1810,577,81.22222222222223,9,1
1811,371,52.666666666666664,9,2
1812,312,67.57142857142857,7,2
1813,456,57.46153846153846,13,0
1814,556,75.66666666666667,12,0
1815,343,76.33333333333333,6,2
1816,584,81.45454545454545,11,1
1817,456,65.5,10,0
1818,409,71.22222222222223,9,0
1819,112,40.2,5,2
1820,346,41.81818181818182,11,2
1821,437,63.9,10,0
1822,329,58.714285714285715,7,2
1823,561,53.0,14,0
1824,400,49.4,10,0
1825,382,60.333333333333336,9,0
1826,694,68.0,12,1
1827,460,52.63636363636363,11,0
1828,562,76.9,10,0
1829,403,75.33333333333333,9,0
1830,327,66.75,8,2
1831,425,73.125,8,0
1832,509,65.9,10,0
1833,292,64.0,7,2
1834,453,43.75,12,0
1835,608,75.81818181818181,11,1
1836,373,51.0,10,0
1837,523,69.18181818181819,11,0
1838,235,33.75,8,2
1839,669,64.64285714285714,14,1
1840,240,67.0,4,2
1841,738,68.15384615384616,13,1
1842,514,75.36363636363636,11,0
1843,389,88.33333333333333,6,0
1844,279,71.6,5,2
1845,363,60.875,8,2
1846,312,64.42857142857143,7,2
1847,315,45.666666666666664,9,2
1848,361,61.625,8,2
1849,641,67.14285714285714,14,1
1850,245,78.6,5,2
1851,315,61.714285714285715,7,2
1852,398,60.22222222222222,9,0
1853,613,70.63636363636364,11,1
1854,299,47.111111111111114,9,2
1855,586,66.91666666666667,12,1
1856,548,56.75,12,0
1857,732,81.5,14,1
1858,451,61.4,10,0
1859,452,71.66666666666667,9,0
1860,581,57.30769230769231,13,1
1861,406,65.25,8,0
1862,563,64.63636363636364,11,0
1863,284,48.666666666666664,9,2
1864,529,64.25,12,0
1865,380,66.85714285714286,7,0
1866,362,51.0,10,2
1867,945,59.904761904761905,21,1
1868,358,83.57142857142857,7,2
1869,380,60.55555555555556,9,0
1870,372,59.25,8,0
1871,225,61.285714285714285,7,2
1872,135,40.0,7,2
1873,360,47.77777777777778,9,2
1874,533,66.83333333333333,12,0
1875,604,55.25,16,1
1876,627,52.6,15,1
1877,943,82.625,16,1
1878,386,52.166666666666664,12,0
1879,739,73.14285714285714,14,1
1880,717,68.46666666666667,15,1
1881,415,57.0,11,0
1882,567,54.75,12,0
1883,458,66.11111111111111,9,0
1884,474,53.583333333333336,12,0
1885,537,79.3,10,0
1886,392,42.25,12,0
1887,491,76.5,8,0
1888,432,62.0,9,0
1889,80,50.5,2,2
1890,415,70.75,8,0
1891,275,62.166666666666664,6,2
1892,299,62.166666666666664,6,2
1893,361,68.0,8,2
1894,340,56.25,8,2
1895,265,57.625,8,2
1896,723,74.57142857142857,14,1
1897,526,65.9,10,0
1898,413,60.1,10,0
1899,109,49.0,3,2
1900,317,42.4,10,2
